0.174567	0	0	0.0828545
0.174568	0	0	0.582504
0.174569	0	0	1.32231
0.17457	0	0	2.2392
0.174571	0	0	3.30267
0.174572	0	0	4.4931
0.174573	0	0	5.79608
0.174574	0	0	7.20004
0.174575	0	0	8.69517
0.174576	0	0	10.2727
0.174577	0	0	11.9246
0.174578	0	0	13.6433
0.174579	0	0	15.4215
0.17458	0	0	17.2519
0.174581	0	0	19.1276
0.174582	0	0	21.0415
0.174583	0	0	22.9864
0.174584	0	0	24.9552
0.174585	0	0	26.9408
0.174586	0	0	28.9358
0.174587	0	0	30.9328
0.174588	0	0	32.9245
0.174589	0	0	34.9034
0.17459	0	0	36.8617
0.174591	0	0	38.792
0.174592	0	0	40.6865
0.174593	0	0	42.5376
0.174594	0	0	44.3376
0.174595	0	0	46.0789
0.174596	0	0	47.7539
0.174597	0	0	49.3552
0.174598	0	0	50.8754
0.174599	0	0	52.3073
0.1746	0	0	53.644
0.174601	0	0	54.8784
0.174602	0	0	56.0043
0.174603	0	0	57.0151
0.174604	0	0	57.905
0.174605	0	0	58.6683
0.174606	0	0	59.2998
0.174607	0	0	59.7946
0.174608	0	0	60.1482
0.174609	0	0	60.3567
0.17461	0	0	60.4166
0.174611	0	0	60.325
0.174612	0	0	60.0794
0.174613	0	0	59.6779
0.174614	0	0	59.1192
0.174615	0	0	58.4027
0.174616	0	0	57.5281
0.174617	0	0	56.4959
0.174618	0	0	55.3074
0.174619	0	0	53.9642
0.17462	0	0	52.4686
0.174621	0	0	50.8238
0.174622	0	0	49.0332
0.174623	0	0	47.101
0.174624	0	0	45.0321
0.174625	0	0	42.8319
0.174626	0	0	40.5063
0.174627	0	0	38.0617
0.174628	0	0	35.5052
0.174629	0	0	32.8442
0.17463	0	0	30.0867
0.174631	0	0	27.241
0.174632	0	0	24.3159
0.174633	0	0	21.3205
0.174634	0	0	18.2641
0.174635	0	0	15.1565
0.174636	0	0	12.0076
0.174637	0	0	8.8273
0.174638	0	0	5.62596
0.174639	0	0	2.41384
0.17464	0	0	-0.798724
0.174641	0	0	-4.0014
0.174642	0	0	-7.18392
0.174643	0	0	-10.3361
0.174644	0	0	-13.4479
0.174645	0	0	-16.5095
0.174646	0	0	-19.5112
0.174647	0	0	-22.4437
0.174648	0	0	-25.2981
0.174649	0	0	-28.0655
0.17465	0	0	-30.7378
0.174651	0	0	-33.3071
0.174652	0	0	-35.7659
0.174653	0	0	-38.1074
0.174654	0	0	-40.325
0.174655	0	0	-42.413
0.174656	0	0	-44.3659
0.174657	0	0	-46.179
0.174658	0	0	-47.848
0.174659	0	0	-49.3694
0.17466	0	0	-50.7399
0.174661	0	0	-51.9573
0.174662	0	0	-53.0195
0.174663	0	0	-53.9252
0.174664	0	0	-54.6737
0.174665	0	0	-55.2647
0.174666	0	0	-55.6986
0.174667	0	0	-55.9759
0.174668	0	0	-56.098
0.174669	0	0	-56.0663
0.17467	0	0	-55.8826
0.174671	0	0	-55.5488
0.174672	0	0	-55.0667
0.174673	0	0	-54.4374
0.174674	0	0	-53.6603
0.174675	0	0	-52.7295
0.174676	0	0	-51.6091
0.174677	0	0	-50.3723
0.174678	0	0	-49.0628
0.174679	0	0	-47.6851
0.17468	0	0	-46.2439
0.174681	0	0	-44.7439
0.174682	0	0	-43.1901
0.174683	0	0	-41.5877
0.174684	0	0	-39.9419
0.174685	0	0	-38.258
0.174686	0	0	-36.5416
0.174687	0	0	-34.7982
0.174688	0	0	-33.0334
0.174689	0	0	-31.2528
0.17469	0	0	-29.4622
0.174691	0	0	-27.6672
0.174692	0	0	-25.8735
0.174693	0	0	-24.0868
0.174694	0	0	-22.3129
0.174695	0	0	-20.5574
0.174696	0	0	-18.826
0.174697	0	0	-17.1244
0.174698	0	0	-15.4583
0.174699	0	0	-13.8333
0.1747	0	0	-12.2554
0.174701	0	0	-10.7304
0.174702	0	0	-9.26437
0.174703	0	0	-7.86369
0.174704	0	0	-6.53512
0.174705	0	0	-5.28605
0.174706	0	0	-4.12478
0.174707	0	0	-3.06107
0.174708	0	0	-2.10703
0.174709	0	0	-1.27893
0.17471	0	0	-0.601473
0.174711	0	0	-0.122512
