0.174567	0	0	0.414262
0.174568	0	0	2.91157
0.174569	0	0	6.6031
0.17457	0	0	11.1614
0.174571	0	0	16.4153
0.174572	0	0	22.2416
0.174573	0	0	28.5364
0.174574	0	0	35.204
0.174575	0	0	42.1511
0.174576	0	0	49.2845
0.174577	0	0	56.5096
0.174578	0	0	63.7297
0.174579	0	0	70.8463
0.17458	0	0	77.7594
0.174581	0	0	84.3684
0.174582	0	0	90.5731
0.174583	0	0	96.2748
0.174584	0	0	101.378
0.174585	0	0	105.79
0.174586	0	0	109.427
0.174587	0	0	112.21
0.174588	0	0	114.07
0.174589	0	0	114.948
0.17459	0	0	114.797
0.174591	0	0	113.582
0.174592	0	0	111.284
0.174593	0	0	107.897
0.174594	0	0	103.43
0.174595	0	0	97.9083
0.174596	0	0	91.3729
0.174597	0	0	83.8794
0.174598	0	0	75.4985
0.174599	0	0	66.3145
0.1746	0	0	56.4241
0.174601	0	0	45.9356
0.174602	0	0	34.9663
0.174603	0	0	23.6415
0.174604	0	0	12.092
0.174605	0	0	0.452026
0.174606	0	0	-11.1428
0.174607	0	0	-22.5578
0.174608	0	0	-33.6614
0.174609	0	0	-44.3274
0.17461	0	0	-54.4367
0.174611	0	0	-63.8793
0.174612	0	0	-72.5558
0.174613	0	0	-80.379
0.174614	0	0	-87.2747
0.174615	0	0	-93.1826
0.174616	0	0	-98.0571
0.174617	0	0	-101.867
0.174618	0	0	-104.595
0.174619	0	0	-106.237
0.17462	0	0	-106.803
0.174621	0	0	-106.312
0.174622	0	0	-104.786
0.174623	0	0	-102.243
0.174624	0	0	-98.5942
0.174625	0	0	-94.0335
0.174626	0	0	-88.9949
0.174627	0	0	-83.5395
0.174628	0	0	-77.7329
0.174629	0	0	-71.6442
0.17463	0	0	-65.3448
0.174631	0	0	-58.9083
0.174632	0	0	-52.4091
0.174633	0	0	-45.9221
0.174634	0	0	-39.5222
0.174635	0	0	-33.2839
0.174636	0	0	-27.282
0.174637	0	0	-21.5921
0.174638	0	0	-16.2922
0.174639	0	0	-11.4668
0.17464	0	0	-7.21348
0.174641	0	0	-3.66075
0.174642	0	0	-1.021
