0.174567	0	0	0.207134
0.174568	0	0	1.45608
0.174569	0	0	3.30419
0.17457	0	0	5.59153
0.174571	0	0	8.23834
0.174572	0	0	11.1909
0.174573	0	0	14.4071
0.174574	0	0	17.8511
0.174575	0	0	21.4897
0.174576	0	0	25.2917
0.174577	0	0	29.2262
0.174578	0	0	33.2627
0.174579	0	0	37.3703
0.17458	0	0	41.5177
0.174581	0	0	45.6731
0.174582	0	0	49.8041
0.174583	0	0	53.8781
0.174584	0	0	57.862
0.174585	0	0	61.7225
0.174586	0	0	65.4267
0.174587	0	0	68.9414
0.174588	0	0	72.2343
0.174589	0	0	75.2737
0.17459	0	0	78.029
0.174591	0	0	80.4707
0.174592	0	0	82.5712
0.174593	0	0	84.3045
0.174594	0	0	85.647
0.174595	0	0	86.5775
0.174596	0	0	87.0775
0.174597	0	0	87.1313
0.174598	0	0	86.7268
0.174599	0	0	85.8549
0.1746	0	0	84.5102
0.174601	0	0	82.6911
0.174602	0	0	80.3997
0.174603	0	0	77.642
0.174604	0	0	74.428
0.174605	0	0	70.7714
0.174606	0	0	66.6897
0.174607	0	0	62.2044
0.174608	0	0	57.3403
0.174609	0	0	52.1257
0.17461	0	0	46.592
0.174611	0	0	40.7735
0.174612	0	0	34.7072
0.174613	0	0	28.4322
0.174614	0	0	21.9896
0.174615	0	0	15.4221
0.174616	0	0	8.77328
0.174617	0	0	2.08773
0.174618	0	0	-4.58982
0.174619	0	0	-11.2147
0.17462	0	0	-17.7429
0.174621	0	0	-24.1313
0.174622	0	0	-30.338
0.174623	0	0	-36.3229
0.174624	0	0	-42.0482
0.174625	0	0	-47.4783
0.174626	0	0	-52.5802
0.174627	0	0	-57.3242
0.174628	0	0	-61.6836
0.174629	0	0	-65.635
0.17463	0	0	-69.1587
0.174631	0	0	-72.2385
0.174632	0	0	-74.8618
0.174633	0	0	-77.0198
0.174634	0	0	-78.7069
0.174635	0	0	-79.9214
0.174636	0	0	-80.6644
0.174637	0	0	-80.94
0.174638	0	0	-80.7548
0.174639	0	0	-80.1165
0.17464	0	0	-79.0328
0.174641	0	0	-77.5067
0.174642	0	0	-75.5154
0.174643	0	0	-73.0176
0.174644	0	0	-70.2878
0.174645	0	0	-67.3567
0.174646	0	0	-64.2448
0.174647	0	0	-60.9735
0.174648	0	0	-57.5653
0.174649	0	0	-54.0433
0.17465	0	0	-50.4314
0.174651	0	0	-46.7537
0.174652	0	0	-43.0347
0.174653	0	0	-39.299
0.174654	0	0	-35.5715
0.174655	0	0	-31.8767
0.174656	0	0	-28.2393
0.174657	0	0	-24.684
0.174658	0	0	-21.2353
0.174659	0	0	-17.9183
0.17466	0	0	-14.7582
0.174661	0	0	-11.7817
0.174662	0	0	-9.0173
0.174663	0	0	-6.49712
0.174664	0	0	-4.26
0.174665	0	0	-2.35788
0.174666	0	0	-0.873608
0.174667	0	0	-0.0131438
