0.174567	0	0	0.0414274
0.174568	0	0	0.291264
0.174569	0	0	0.661261
0.17457	0	0	1.12003
0.174571	0	0	1.65255
0.174572	0	0	2.24933
0.174573	0	0	2.90355
0.174574	0	0	3.60991
0.174575	0	0	4.36406
0.174576	0	0	5.16227
0.174577	0	0	6.00124
0.174578	0	0	6.87797
0.174579	0	0	7.78968
0.17458	0	0	8.73375
0.174581	0	0	9.70765
0.174582	0	0	10.709
0.174583	0	0	11.7353
0.174584	0	0	12.7842
0.174585	0	0	13.8535
0.174586	0	0	14.9408
0.174587	0	0	16.0438
0.174588	0	0	17.16
0.174589	0	0	18.2872
0.17459	0	0	19.4231
0.174591	0	0	20.5651
0.174592	0	0	21.7109
0.174593	0	0	22.8581
0.174594	0	0	24.0042
0.174595	0	0	25.1468
0.174596	0	0	26.2833
0.174597	0	0	27.4113
0.174598	0	0	28.5283
0.174599	0	0	29.6316
0.1746	0	0	30.7189
0.174601	0	0	31.7876
0.174602	0	0	32.8351
0.174603	0	0	33.8589
0.174604	0	0	34.8565
0.174605	0	0	35.8255
0.174606	0	0	36.7632
0.174607	0	0	37.6674
0.174608	0	0	38.5356
0.174609	0	0	39.3654
0.17461	0	0	40.1546
0.174611	0	0	40.9007
0.174612	0	0	41.6017
0.174613	0	0	42.2553
0.174614	0	0	42.8594
0.174615	0	0	43.4121
0.174616	0	0	43.9115
0.174617	0	0	44.3557
0.174618	0	0	44.7429
0.174619	0	0	45.0714
0.17462	0	0	45.3399
0.174621	0	0	45.5468
0.174622	0	0	45.6907
0.174623	0	0	45.7706
0.174624	0	0	45.7853
0.174625	0	0	45.7339
0.174626	0	0	45.6157
0.174627	0	0	45.4298
0.174628	0	0	45.1758
0.174629	0	0	44.8533
0.17463	0	0	44.4622
0.174631	0	0	44.0022
0.174632	0	0	43.4735
0.174633	0	0	42.8762
0.174634	0	0	42.2109
0.174635	0	0	41.4779
0.174636	0	0	40.678
0.174637	0	0	39.812
0.174638	0	0	38.881
0.174639	0	0	37.8861
0.17464	0	0	36.8285
0.174641	0	0	35.7098
0.174642	0	0	34.5315
0.174643	0	0	33.2955
0.174644	0	0	32.0035
0.174645	0	0	30.6577
0.174646	0	0	29.2602
0.174647	0	0	27.8132
0.174648	0	0	26.3193
0.174649	0	0	24.7808
0.17465	0	0	23.2006
0.174651	0	0	21.5812
0.174652	0	0	19.9256
0.174653	0	0	18.2367
0.174654	0	0	16.5176
0.174655	0	0	14.7712
0.174656	0	0	13.0009
0.174657	0	0	11.2098
0.174658	0	0	9.40118
0.174659	0	0	7.57839
0.17466	0	0	5.74478
0.174661	0	0	3.90374
0.174662	0	0	2.05867
0.174663	0	0	0.212987
0.174664	0	0	-1.62991
0.174665	0	0	-3.46661
0.174666	0	0	-5.29373
0.174667	0	0	-7.10792
0.174668	0	0	-8.90585
0.174669	0	0	-10.6843
0.17467	0	0	-12.4399
0.174671	0	0	-14.1696
0.174672	0	0	-15.8703
0.174673	0	0	-17.539
0.174674	0	0	-19.1727
0.174675	0	0	-20.7685
0.174676	0	0	-22.3238
0.174677	0	0	-23.8359
0.174678	0	0	-25.3022
0.174679	0	0	-26.7204
0.17468	0	0	-28.088
0.174681	0	0	-29.403
0.174682	0	0	-30.6633
0.174683	0	0	-31.867
0.174684	0	0	-33.0123
0.174685	0	0	-34.0976
0.174686	0	0	-35.1213
0.174687	0	0	-36.0822
0.174688	0	0	-36.979
0.174689	0	0	-37.8106
0.17469	0	0	-38.5762
0.174691	0	0	-39.275
0.174692	0	0	-39.9063
0.174693	0	0	-40.4697
0.174694	0	0	-40.9648
0.174695	0	0	-41.3914
0.174696	0	0	-41.7495
0.174697	0	0	-42.0391
0.174698	0	0	-42.2604
0.174699	0	0	-42.4136
0.1747	0	0	-42.4992
0.174701	0	0	-42.5176
0.174702	0	0	-42.4695
0.174703	0	0	-42.3554
0.174704	0	0	-42.1759
0.174705	0	0	-41.9317
0.174706	0	0	-41.6232
0.174707	0	0	-41.2508
0.174708	0	0	-40.8141
0.174709	0	0	-40.3117
0.17471	0	0	-39.7383
0.174711	0	0	-39.0752
0.174712	0	0	-38.3682
0.174713	0	0	-37.6292
0.174714	0	0	-36.8597
0.174715	0	0	-36.0611
0.174716	0	0	-35.235
0.174717	0	0	-34.383
0.174718	0	0	-33.5066
0.174719	0	0	-32.6076
0.17472	0	0	-31.6877
0.174721	0	0	-30.7485
0.174722	0	0	-29.7919
0.174723	0	0	-28.8196
0.174724	0	0	-27.8335
0.174725	0	0	-26.8354
0.174726	0	0	-25.8271
0.174727	0	0	-24.8105
0.174728	0	0	-23.7874
0.174729	0	0	-22.7598
0.17473	0	0	-21.7294
0.174731	0	0	-20.6983
0.174732	0	0	-19.6682
0.174733	0	0	-18.6411
0.174734	0	0	-17.6188
0.174735	0	0	-16.6033
0.174736	0	0	-15.5963
0.174737	0	0	-14.5998
0.174738	0	0	-13.6156
0.174739	0	0	-12.6456
0.17474	0	0	-11.6917
0.174741	0	0	-10.7558
0.174742	0	0	-9.8398
0.174743	0	0	-8.94561
0.174744	0	0	-8.07521
0.174745	0	0	-7.23061
0.174746	0	0	-6.41391
0.174747	0	0	-5.62729
0.174748	0	0	-4.87305
0.174749	0	0	-4.15368
0.17475	0	0	-3.47189
0.174751	0	0	-2.83073
0.174752	0	0	-2.23372
0.174753	0	0	-1.68508
0.174754	0	0	-1.19008
0.174755	0	0	-0.755814
0.174756	0	0	-0.392782
0.174757	0	0	-0.119677
